% structure for data mining single hand sign language gestures
@relation SingleHandGestures
@attribute 'NoHands' numeric
@attribute 'thumb_angle' numeric
@attribute 'index_angle' numeric
@attribute 'middle_angle' numeric
@attribute 'ring_angle' numeric
@attribute 'pinky_angle' numeric
@attribute 'Dist_thumb_index' numeric
@attribute 'Dist_thumb_middle' numeric
@attribute 'Dist_thumb_ring' numeric
@attribute 'Dist_thumb_pinky' numeric
@attribute 'Dist_index_middle' numeric
@attribute 'Dist_index_ring' numeric
@attribute 'Dist_index_pinky' numeric
@attribute 'Dist_middle_ring' numeric
@attribute 'Dist_middle_pinky' numeric
@attribute 'Dist_ring_pinky' numeric
@attribute 'class' {c,g,bad,ok}
@data
1, 0.126646, 0.001410127, 0.8246735, 0.8240826, 0.8162488,67.28142,49.4514,63.55915,70.85583,109.4682,119.4772,121.639,17.11843,30.95034,15.68906,?
1, 0.1206261, 0.007517695, 0.8142526, 0.8171924, 0.8073629,60.02729,49.94579,63.99129,70.61101,105.7288,116.4613,118.7604,17.42371,30.84488,15.35471,?
1, 0.1139396, 0.00804168, 0.8122844, 0.8187712, 0.8110598,67.11591,49.65144,62.13336,68.33691,111.2626,120.2018,121.8358,16.81396,30.71843,15.53623,?
1, 0.1087402, 0.008265555, 0.8150304, 0.8244805, 0.8154538,67.92738,52.44835,64.16172,70.633,113.4439,121.3857,123.0519,16.06417,30.16521,15.43798,?
1, 0.1024532, 0.007110775, 0.8130004, 0.8240235, 0.8117657,68.61758,52.64315,64.03773,70.1068,114.3855,122.0609,123.5331,16.01706,29.95613,15.28276,?
1, 0.0865531, 0.007068515, 0.8099111, 0.8115336, 0.7976938,52.01409,58.37852,68.40985,73.49171,108.8657,117.3685,119.6269,14.70685,28.4342,15.00608,?
1, 0.08514464, 0.008130193, 0.8133326, 0.8211334, 0.8069217,54.99799,62.22358,71.23148,74.96588,115.1503,123.2007,124.9822,14.09557,27.56318,14.85395,?
1, 0.1184114, 0.6013941, 0.8097712, 0.8221519, 0.8074089,28.89556,59.99783,72.59077,81.94455,40.37169,52.97101,63.07084,16.37622,32.8502,17.57564,?
1, 0.09903878, 0.68274, 0.8138711, 0.820094, 0.8005098,24.23042,62.92402,74.27125,79.56097,45.73023,57.26197,63.73907,17.46163,31.0328,14.64859,?
1, 0.1268372, 0.7921299, 0.8232307, 0.8270748, 0.8202788,36.03622,62.22853,75.17722,83.99745,26.50867,39.62892,49.98713,14.92282,29.03074,15.32965,?
1, 0.1134021, 0.2733479, 0.8119019, 0.8127468, 0.8098812,18.19982,49.73378,66.72771,75.42799,64.99514,80.94158,87.69297,18.71907,32.38167,15.96503,?
1, 0.09628004, 0.1046209, 0.8139285, 0.8230559, 0.8129898,43.75746,55.05779,67.70011,74.82926,96.06018,106.3866,110.0689,16.05357,29.9809,15.33888,?
1, 0.1078436, 0.06228799, 0.7967143, 0.8089998, 0.8049279,41.05864,51.16992,64.46232,73.24683,90.30879,101.4732,106.6456,16.1249,31.07582,16.35749,?
1, 0.1291096, 0.05974793, 0.8148532, 0.8067333, 0.8035583,57.21119,45.0501,60.5779,68.24491,99.20316,112.3094,115.9852,18.03727,31.97555,16.28014,?
1, 0.1343519, 0.04594129, 0.8028497, 0.81086, 0.8074602,62.62547,42.63869,60.25364,67.37455,101.956,115.9575,118.8913,20.60192,33.74289,15.95534,?
1, 0.09465694, 0.01409322, 0.8138708, 0.8226644, 0.81611,57.62258,55.66367,66.0187,72.67039,108.5856,116.2937,118.7734,14.85181,29.33343,15.48366,?
1, 0.06847394, 0.01476204, 0.8261583, 0.8146412, 0.7914299,47.57145,60.29105,70.26186,72.47566,106.8075,115.9089,116.2539,14.75787,27.17067,14.60249,?
1, 0.08825886, 0.2383509, 0.8059134, 0.8000757, 0.7876914,25.54542,55.66515,69.5471,76.21864,80.30271,92.70226,97.46326,19.09049,32.87676,15.09295,?
1, 0.1061782, 0.02620846, 0.6818984, 0.6589875, 0.6637245,72.40983,35.08152,45.45547,56.42202,103.902,107.5885,110.2309,16.54641,33.85351,18.54833,?
1, 0.07876253, 0.01767963, 0.6892027, 0.6698618, 0.6725154,70.16895,42.02383,52.06316,61.60613,108.3821,112.8583,114.5698,15.6679,32.25069,17.662,?
1, 0.09011406, 0.01754147, 0.6993718, 0.6785253, 0.6808086,70.80965,41.12519,50.93801,60.32473,108.7785,113.3314,114.8866,15.56735,31.9925,17.4994,?
1, 0.09073853, 0.01799804, 0.6998532, 0.6780616, 0.6799413,70.62275,40.89595,50.8684,60.16302,108.4829,113.3176,114.8422,15.5691,31.93208,17.4468,?
1, 0.09514952, 0.01416659, 0.7078881, 0.6843191, 0.679065,73.16918,40.01103,49.46741,58.74458,110.5822,115.2857,116.6047,15.18914,31.60261,17.37861,?
1, 0.09450084, 0.01214767, 0.7050227, 0.6830492, 0.6835915,71.40055,41.35183,51.29454,60.4506,109.7287,114.6739,116.0373,15.465,31.70321,17.29974,?
1, 0.0903064, 0.01439291, 0.7015204, 0.6735501, 0.6703455,73.04214,37.34934,46.7723,56.58808,108.2674,112.7792,114.6024,15.48129,32.07608,17.71508,?
1, 0.1450766, 0.01371431, 0.7513143, 0.7406195, 0.7335951,82.54367,36.41677,42.74051,50.85069,115.6954,119.8401,120.8821,14.95731,30.89752,16.68194,?
1, 0.1252454, 0.01432729, 0.7586547, 0.7303269, 0.7291448,78.2551,36.31005,46.48477,55.5292,112.0216,118.2459,119.3563,15.59448,31.53978,17.07067,?
1, 0.09271812, 0.01473272, 0.7272171, 0.7037323, 0.7047748,77.83439,37.68206,47.72407,58.04903,111.6922,115.8054,116.848,15.76379,32.16302,17.50472,?
1, 0.157822, 0.01211941, 0.7730272, 0.7145264, 0.7121841,87.06408,19.12877,46.39599,55.08497,101.8058,122.6398,122.6359,27.42835,37.88429,16.28517,?
1, 0.07077253, 0.01236391, 0.7407777, 0.7272097, 0.7195449,76.29156,45.59818,53.6502,62.63118,116.8504,120.7774,121.8536,14.10875,29.96132,16.69292,?
1, 0.108797, 0.008061528, 0.7412964, 0.732885, 0.7328449,79.47186,37.66102,48.65573,56.94963,114.4066,121.1735,122.0212,16.71101,32.47268,16.80328,?
1, 0.2663969, 0.004302561, 0.7397493, 0.745473, 0.7495064,92.11723,31.00111,39.76021,49.83004,118.0868,122.5423,123.2007,15.37604,31.91603,17.18399,?
1, 0.2271137, 0.8171538, 0.8134006, 0.8143542, 0.8125125,25.04161,50.05241,65.04365,77.51118,41.01228,52.85852,62.22511,15.98752,31.59927,16.59355,?
1, 0.1008525, 0.800049, 0.8158995, 0.8174335, 0.8173065,59.66634,71.41648,85.37532,98.20319,12.96887,26.86526,41.82476,14.85652,30.56819,16.46343,?
1, 0.2175608, 0.7696198, 0.7833993, 0.7900892, 0.7914921,49.71564,61.71345,75.99482,87.71854,13.21225,27.8124,42.20553,15.34801,30.48342,16.17385,?
1, 0.1004807, 0.6876749, 0.6793326, 0.688213, 0.692431,24.54128,44.30939,60.01004,72.14133,20.42506,35.75802,48.58517,17.21465,33.06587,16.96078,?
1, 0.09980798, 0.6268694, 0.6514915, 0.6821741, 0.6896439,38.62466,50.32498,65.46706,77.8959,11.71304,27.66408,42.51146,17.25645,33.6674,17.35022,?
1, 0.1402118, 0.285529, 0.2109008, 0.5591151, 0.4183891,42.92002,53.79101,58.59726,63.60601,19.49302,79.87955,80.71179,75.26887,75.46451,15.87261,?
1, 0.02699113, 0.02666205, 0.8372833, 0.7970873, 0.78771,79.35966,70.64522,87.05426,97.45742,113.1833,124.0814,125.2213,16.59542,29.34888,15.0378,?
1, 0.02387202, 0.03675103, 0.8519606, 0.7877734, 0.7839844,67.31595,65.5375,85.12129,92.99193,109.9564,123.7095,123.5554,20.28981,32.30784,15.34869,?
1, 0.01424587, 0.02976722, 0.8262056, 0.7832322, 0.7783561,73.82159,71.28299,88.13036,96.34237,112.8348,121.7933,120.56,18.34785,31.38818,15.19606,?
1, 0.002710223, 0.02700245, 0.8128568, 0.7817298, 0.7753466,75.51704,71.44906,88.31589,96.55474,113.0945,121.3432,119.8227,18.44157,31.5886,15.14064,?
1, 0.009105921, 0.02992034, 0.8110963, 0.7844558, 0.7782738,73.25057,72.2453,88.32407,96.55817,113.6806,121.3779,120.2336,18.08457,31.52178,15.1569,?
1, 0.01039708, 0.03285378, 0.8145345, 0.7855624, 0.7779467,70.12325,71.25359,86.94987,94.83752,112.9391,120.7129,119.6798,17.99994,31.3783,15.10209,?
1, 0.009235084, 0.03476435, 0.8088662, 0.785293, 0.7783623,70.81994,71.89104,87.64667,95.75735,112.8838,120.4285,119.4766,18.01619,31.51377,15.11959,?
1, 0.003937602, 0.03773928, 0.8062669, 0.7732227, 0.7698088,71.97787,73.43782,88.55243,96.8907,113.706,120.7146,119.8125,17.49825,31.08335,15.19315,?
1, 0.06646585, 0.05403316, 0.8038681, 0.8046447, 0.8158894,41.00256,56.24188,69.66557,76.29721,94.56284,105.1029,107.7005,17.82933,32.18841,15.93137,?
1, 0.03647923, 0.03525001, 0.8313804, 0.7921886, 0.7901613,63.07768,64.15338,82.07081,89.69757,108.2765,119.9775,119.9387,19.57458,32.33103,15.30027,?
1, 0.02196097, 0.03319943, 0.8371037, 0.7926385, 0.7883801,65.83974,66.27809,84.33983,92.16603,108.9627,120.3549,120.0005,19.44844,32.09488,15.20987,?
1, 0.02322233, 0.03491616, 0.8210227, 0.7983334, 0.7872322,69.80592,72.66324,88.67056,97.08526,113.267,121.4753,121.3034,18.04726,31.46032,14.94974,?
1, 0.00728476, 0.02868658, 0.8158481, 0.7957422, 0.7815433,83.63129,78.93053,95.49709,105.442,114.9285,122.8852,122.8221,17.44484,30.82301,14.8257,?
1, 0.004319072, 0.02975988, 0.8139517, 0.8014847, 0.7846313,86.77539,83.91247,97.77409,108.3872,115.4235,123.3316,124.0035,14.34379,27.557,14.75605,?
1, 0.004339576, 0.02677512, 0.8132219, 0.8001904, 0.7832014,86.90582,83.52972,97.39095,108.0624,115.8372,123.7085,124.4382,14.30978,27.57,14.77078,?
1, 0.00969708, 0.0151068, 0.804886, 0.7871655, 0.7701555,112.0413,92.12339,106.6986,118.9101,117.9489,125.7819,126.2166,15.16114,28.54256,14.85713,?
1, 0.01463211, 0.009082079, 0.8087674, 0.7879923, 0.7723465,116.9399,93.85051,108.9275,121.3502,119.0173,126.737,127.1316,15.63199,29.17885,14.93017,?
1, 0.003804445, 0.01338613, 0.814391, 0.7992096, 0.7855417,96.44098,84.37882,98.91748,110.5178,118.1667,125.7928,126.5038,14.95599,28.6839,15.08351,?
1, 0.002905011, 0.01424533, 0.815343, 0.7998254, 0.7863128,96.49522,84.76917,99.07078,110.6445,118.0728,125.5396,126.1831,14.68043,28.40168,15.07006,?
1, 0.002357006, 0.01432896, 0.8129888, 0.7964439, 0.7807827,95.23672,84.72985,98.89239,110.2554,118.0626,125.6653,126.2939,14.55895,28.10668,14.9578,?
1, 0.002229691, 0.01582092, 0.8105601, 0.7934419, 0.7767689,95.47712,84.82493,99.08468,110.4155,117.8552,125.6249,126.2806,14.65539,28.0848,14.8738,?
1, 0.002895832, 0.01707822, 0.81323, 0.7971039, 0.7812684,93.92805,83.70541,98.22987,109.5895,117.2763,125.0395,125.7961,14.94835,28.52961,14.96167,?
1, 0.007720947, 0.01293343, 0.820134, 0.8061775, 0.7947067,102.9356,82.6684,97.10642,110.5493,119.1964,125.5054,126.6132,14.84149,30.28523,16.37943,?
1, 0.1040645, 0.5905976, 0.7695047, 0.8026887, 0.7995377,17.64697,59.22479,71.27589,76.64722,44.29535,57.5538,64.68002,16.1081,29.55838,15.24751,?
1, 0.1234821, 0.627421, 0.7867983, 0.8065814, 0.8001763,22.91255,57.71488,70.82561,76.74337,36.6013,50.82615,58.83569,16.35491,29.56471,15.15132,?
1, 0.1157703, 0.6014884, 0.7990996, 0.8063514, 0.7957731,23.96593,60.36198,71.57128,77.73183,39.67672,51.43212,59.37447,14.66907,28.31998,15.02348,?
1, 0.1193944, 0.6092823, 0.7942514, 0.8026388, 0.791312,24.3449,59.77104,70.98505,76.83054,38.18705,50.14815,58.02706,14.75115,28.27874,14.98628,?
1, 0.1173966, 0.5919047, 0.7988074, 0.8072155, 0.7965357,22.73863,60.30716,71.33926,76.88134,41.12201,52.83785,60.24805,14.67899,28.17603,14.99768,?
1, 0.1196004, 0.5957032, 0.7982959, 0.806551, 0.7957693,22.37768,59.88018,70.95798,76.71112,40.99566,52.78645,60.41547,14.71618,28.27135,14.99774,?
1, 0.116292, 0.570761, 0.7978268, 0.8067175, 0.7958506,20.76832,60.12486,71.14217,76.54733,43.39885,55.09913,62.24376,14.72218,28.18037,14.98919,?
1, 0.1187116, 0.5833082, 0.7986451, 0.8076874, 0.7968081,21.62974,60.13901,71.19972,76.57,42.19341,53.96318,61.15313,14.74466,28.1773,14.98865,?
1, 0.119175, 0.5888911, 0.7956446, 0.8054907, 0.7947457,21.70461,59.73013,70.71565,76.09573,41.57883,53.40396,60.75837,14.75822,28.23123,14.99575,?
1, 0.1168606, 0.5614101, 0.7972852, 0.8066352, 0.7954454,20.17802,59.9571,70.88383,76.08749,44.06588,55.7485,62.74145,14.73046,28.14405,14.97254,?
1, 0.1173791, 0.5608082, 0.800435, 0.8101317, 0.7985864,20.51813,60.33722,70.90241,76.10361,44.25695,55.58525,62.61344,14.53364,28.04752,14.96325,?
1, 0.09459651, 0.701153, 0.7633312, 0.750608, 0.7397272,44.57758,58.7911,75.8027,89.78982,20.26379,37.03306,50.88504,17.85589,33.52496,16.69933,?
1, 0.09251332, 0.1824503, 0.6776741, 0.7521266, 0.7474871,43.82463,45.03253,58.11974,70.90308,40.93628,55.325,69.98838,20.26971,37.79744,17.60975,?
1, 0.05830812, 0.1189461, 0.6665701, 0.7469037, 0.7253641,43.79433,36.7526,49.82681,56.95347,72.46165,81.74766,84.37547,20.08792,34.60744,15.85103,?
1, 0.1038491, 0.06610954, 0.4352382, 0.4996017, 0.1908339,63.71975,43.77685,66.36543,76.56705,33.26631,35.51375,42.49061,29.46742,46.9867,20.74315,?
1, 0.02245688, 0.1560887, 0.1388494, 0.7471368, 0.87741,41.38937,48.42628,56.38763,75.7409,19.6811,50.68314,72.37086,43.31017,71.02208,32.55802,?
1, 0.189425, 0.2149565, 0.0247137, 0.03545511, 0.293709,73.76569,97.14466,89.90713,98.16016,26.96815,26.67485,60.72616,12.60616,52.85322,42.22903,?
1, 0.14627, 0.6439939, 0.8747412, 0.8077013, 0.8068774,62.82927,23.68364,53.73394,63.56396,47.45278,97.31085,101.5154,54.61111,59.68377,16.34332,?
1, 0.003936529, 0.02775729, 0.8300543, 0.799588, 0.7899483,89.08949,73.96159,90.95755,104.1052,112.4333,123.7879,125.9374,17.54837,31.70185,16.53298,?
1, 0.004447579, 0.02106434, 0.8101239, 0.786952, 0.7776106,88.25542,74.74566,92.90854,103.9925,114.3976,123.3889,123.9826,18.66234,32.3112,15.10723,?
1, 0.005291402, 0.02544904, 0.8145083, 0.7900822, 0.7778552,87.89383,78.02362,93.74253,104.6096,114.9172,124.6315,125.2267,16.04504,28.90098,14.95642,?
1, 0.03834575, 0.5581557, 0.7061059, 0.7423936, 0.7272145,27.97029,57.17317,73.16892,77.77008,42.02143,57.22027,60.79029,18.66383,28.9361,13.35826,?
1, 0.03522533, 0.02413154, 0, 0.7835196, 0.7912621,76.7814,83.9041,82.95054,93.22149,17.67831,125.9113,127.0414,128.7799,128.8571,15.81016,?
1, 0.01027745, 0.002875924, 0.8011119, 0.794325, 0.7903746,89.76764,73.58439,89.23857,101.5906,117.6223,125.4525,126.1842,16.71662,31.78736,16.6647,?
1, 0.006825566, 0.01797634, 0.8110396, 0.7902998, 0.778892,90.75732,79.19237,96.12195,106.8342,117.2189,125.5231,125.5471,17.54202,31.07817,15.05476,?
1, 0.00764817, 0.01808971, 0.8105304, 0.7880408, 0.7747883,89.44865,78.97717,95.05717,105.6219,117.2884,125.4332,125.4269,16.61867,30.06928,15.0125,?
1, 0.007615626, 0.01887578, 0.8119495, 0.788914, 0.7767516,89.01007,78.89469,95.07239,105.6612,117.123,125.3474,125.3988,16.72411,30.23023,15.06681,?
1, 0.008170605, 0.01908135, 0.8131033, 0.7888755, 0.7766572,88.4002,78.61417,94.58974,105.1313,117.0422,125.3494,125.4069,16.47366,29.92048,15.05903,?
1, 0.01031077, 0.01980746, 0.8134927, 0.7889594, 0.776601,86.41714,78.14648,93.89041,104.1773,116.602,125.1305,125.1162,16.23571,29.51148,15.02158,?
1, 0.009894848, 0.02047038, 0.8145135, 0.7889804, 0.776272,86.10361,77.71806,93.76015,104.0503,116.194,125.0658,125.1088,16.50489,29.69129,15.00646,?
1, 0.008732319, 0.02070522, 0.8140776, 0.7901714, 0.7772775,87.4664,78.44794,94.42196,104.8664,116.5136,125.0888,125.1608,16.437,29.73468,15.00408,?
1, 0.009629488, 0.02106106, 0.8144009, 0.7894129, 0.7760578,86.72141,78.19524,94.05495,104.4104,116.2017,124.9277,124.9893,16.28698,29.47478,14.97147,?
1, 2.664328E-05, 0.01683342, 0.801624, 0.7780772, 0.7625085,99.66267,85.15086,100.5192,111.9568,117.6944,125.7262,126.029,15.7718,29.24267,14.97757,?
1, 0.0002900362, 0.01036686, 0.8017805, 0.7806251, 0.7636576,111.7398,87.3982,102.7176,116.9823,118.7004,125.6112,126.4146,15.82931,31.64459,16.97206,?
1, 0.003317118, 0.008657396, 0.8048034, 0.780124, 0.7611475,112.4778,88.01359,104.4693,117.2822,119.2568,126.7413,127.3691,16.79025,31.03921,15.42603,?
1, 0.00799489, 0.01692408, 0.8124862, 0.78843, 0.7736786,93.77227,80.29564,95.67927,106.8631,118.0607,125.729,126.0389,15.79499,29.48531,15.07835,?
1, 0.004259408, 0.01668465, 0.8140833, 0.789646, 0.7752134,95.19298,79.94225,95.80679,108.022,117.407,125.2174,125.9126,16.20067,30.74187,15.88236,?
1, 9.536743E-05, 0.01901019, 0.8104756, 0.7905983, 0.7731212,102.7409,82.58668,99.85287,113.1053,114.8526,123.2758,124.7345,17.58466,32.30056,15.90744,?
1, 7.390976E-06, 0.006630301, 0.8247382, 0.8121731, 0.7827096,84.11833,72.14799,90.13469,100.1672,114.8911,123.1783,123.8169,19.05856,31.97823,14.12933,?
1, 0.1217461, 0.01685119, 0.7554829, 0.7952968, 0.7815218,70.44932,43.88789,61.27113,69.45689,109.212,119.4308,120.6896,21.95733,36.91014,18.40701,?
1, 0.05024302, 0.03804117, 0.8567135, 0.8074979, 0.7956915,77.65878,64.85394,80.10062,89.03651,111.5716,118.5708,118.095,18.01329,31.46648,14.77629,?
1, 0.01957011, 0.0647164, 0.7138108, 0.7757858, 0.7898521,78.70675,51.11708,85.55501,97.33833,79.78237,119.0923,120.7345,48.33972,56.66955,16.41863,?
1, 0.02181149, 0.01499641, 0.9200178, 0.7751141, 0.7727492,82.09921,53.12938,87.76499,99.15199,56.03411,124.3579,126.1096,71.68398,75.69315,15.51835,?
1, 0.003759325, 0.02564484, 0.8730295, 0.7851319, 0.7755774,94.3738,80.88088,97.50126,108.7412,112.7066,123.7332,123.966,16.69731,29.19215,15.15189,?
1, 0.03320265, 0.04490578, 0.002261043, 0, 0.02961248,71.9749,88.67451,108.5267,120.9186,19.48016,55.37503,88.54477,39.46786,76.89272,40.56856,?
1, 0.001423657, 0.1252313, 0.09867716, 0.07668352, 0.07575095,108.7195,135.4801,160.55,165.0842,29.59548,65.89486,86.02757,41.4067,69.18929,33.87019,?
1, 0.08434916, 0.1082318, 0.144508, 0.1702024, 0.2787671,100.9174,126.9524,138.5563,135.7686,28.02527,51.42656,64.63551,29.67191,50.22569,26.44634,?
1, 4.768372E-07, 0.4996017, 5.960464E-08, 0.04716313, 0.06547838,50.30556,81.77681,109.311,118.8061,38.03574,61.74611,76.18333,42.78043,68.62568,29.86861,?
1, 0.009204149, 0.02085131, 0.006639123, 0.07504457, 0.1251962,78.09724,103.7272,120.8969,140.8773,29.37235,58.99254,96.86694,34.28608,76.91787,43.69109,?
1, 0.02181649, 0.0105927, 0, 0.3731818, 0.06447303,65.84757,77.18448,121.5484,114.1267,47.15673,80.27563,80.88014,83.44738,66.067,31.92028,?
1, 4.684925E-05, 0.02085292, 0.1890992, 0.07132125, 0.1780556,56.42064,106.4246,102.144,99.46028,66.47809,65.58382,80.10173,14.83036,40.59901,30.82804,?
1, 0.08973259, 0.3447195, 0.5085007, 0.3397419, 0,109.7306,114.5201,112.7936,118.3452,23.58398,45.22964,45.40031,23.55416,28.9744,19.8563,?
1, 0.1262827, 0.1557646, 1.192093E-07, 0.4161533, 0.07080352,42.65771,58.74696,56.96867,78.21136,16.77113,42.23346,53.94634,51.58653,56.9716,24.24797,?
1, 0.1174313, 0.1976857, 0.04747975, 0.0442977, 0.01514137,63.31057,77.7433,84.74026,87.65204,15.49891,32.86555,55.78107,25.52348,53.61779,29.88639,?
1, 0.3162531, 0.008992076, 0.003590584, 0.04251409, 0.008365571,79.27817,92.10705,84.01836,83.64488,18.55246,27.41144,59.02656,18.37694,54.50333,36.97309,?
1, 0.3253434, 0.01896453, 0.007872581, 0.02322555, 0.01736772,73.2229,89.40514,88.85897,87.6813,20.99981,34.14672,61.12983,20.14947,53.58375,34.07021,?
1, 0.3524725, 0.0231061, 0.005380154, 0.0101018, 0.008286476,72.68085,88.71836,88.12648,87.53738,18.68944,31.32857,57.59743,19.65941,51.52252,32.4311,?
1, 0.3441265, 0.042099, 0.01278174, 0.06884664, 0.1816516,72.57789,87.70843,80.91042,82.89876,19.26592,23.47434,63.5195,14.74691,57.7813,44.17302,?
1, 0.3590593, 0.01873124, 0.002954006, 0.01642674, 0.03596705,72.62021,87.68677,87.7942,85.95238,19.6327,34.14677,58.98553,20.64045,51.4297,31.6737,?
1, 0.3808644, 0.008295178, 0.00353837, 0.005330443, 0.006534338,73.68539,87.80562,88.2244,87.99743,16.57913,30.66878,57.716,20.50097,52.54233,32.72966,?
1, 0.3931839, 0.005398035, 0.002473116, 0.002601326, 0.003023624,74.94064,89.00385,89.47958,88.21458,18.16828,31.55132,57.81791,19.98497,51.686,32.50777,?
1, 0.3852201, 0.01112688, 0.002777815, 0.005102634, 0.008697629,72.78934,88.02563,86.78941,86.39827,19.28885,30.34061,57.82151,17.76285,50.43568,33.10226,?
1, 0.3815902, 0.008652866, 0.004045844, 0.004401922, 0.006191611,72.82972,86.33588,86.00674,83.94377,17.13033,28.10953,53.51732,18.33989,48.78928,31.30226,?
1, 0.388464, 0.006918848, 0.002602994, 0.001252949, 0,73.82756,87.4609,88.06295,88.49225,17.2621,30.68291,57.23581,19.89058,51.64771,32.38689,?
1, 0.383494, 0.01021361, 0.008342743, 0.0007761121, 0.0009123087,74.86373,86.92352,90.54206,88.88094,16.39553,32.97447,56.12369,23.82693,52.63509,30.57415,?
1, 0.1488952, 0.008514702, 0, 0.007881045, 0.02984416,69.73658,80.97646,77.71155,73.67979,35.15475,30.51383,55.68373,13.24794,38.95611,31.662,?
1, 0.2228308, 0.02330387, 0, 0.2148348, 0.02027655,70.85778,84.56385,63.1095,75.18232,36.21622,49.59325,55.84044,31.3235,39.72921,31.23326,?
1, 0.2390118, 0.02213979, 0, 0.2320906, 0.04730606,69.91193,83.29128,61.09721,72.48681,35.43748,52.43838,57.27262,34.90497,39.75192,29.48878,?
1, 0.2319972, 0.0246017, 0, 0.2059956, 0.04577875,69.42084,82.09433,62.53664,72.2068,34.8035,49.11521,55.70285,30.31017,39.94233,28.39764,?
1, 0.2157849, 0.02906829, 0, 0.198328, 0.05073619,68.0006,80.7986,61.33246,69.80768,39.62778,49.68568,57.79131,27.23418,38.42207,27.18403,?
1, 0.2308255, 0.02807438, 0, 0.2243523, 0.05078965,69.40498,82.33057,61.3733,71.3216,37.1601,52.04052,57.35387,32.17291,39.42871,27.84696,?
1, 0.2407507, 0.01552272, 0, 0.2050248, 0.04137439,70.31836,84.0457,62.49989,72.66312,34.72149,50.05452,55.92984,33.04475,38.99055,29.35591,?
1, 0.2354245, 0.019867, 0, 0.2093619, 0.01672041,69.84969,83.27501,63.07417,74.96426,36.64025,49.06319,55.17358,29.56033,38.77332,31.69701,?
1, 0.2541803, 0.01730204, 0, 0.2087971, 0.01525694,70.09055,83.14188,61.69726,73.8875,34.43329,49.50771,54.83509,32.3605,38.75961,31.94262,?
1, 0.2056742, 0.0254057, 0, 0.2017393, 0.02177441,69.08411,83.30831,63.52781,74.94043,37.08835,50.34515,58.05333,30.43531,39.87867,30.05872,?
1, 0.2328026, 0.01973718, 0, 0.2189661, 0.01828253,69.24377,83.20356,61.6717,73.56252,34.53877,51.14319,56.25558,34.36124,39.67891,31.30945,?
1, 0.2257508, 0.02103966, 0, 0.2194654, 0.04601032,70.20815,83.26695,62.38511,73.19151,33.98104,52.38297,58.43381,34.92659,41.84798,29.1887,?
1, 0.2081467, 0.01930332, 0, 0.1938559, 0.04908121,67.30133,81.16664,60.78536,69.10694,31.95274,51.15287,58.25159,36.01659,42.20875,26.82798,?
1, 0.2440264, 0.02572602, 0, 0.2156868, 0.04206848,68.87314,82.18674,60.90326,71.43983,36.97563,51.61077,58.6497,32.40728,39.86859,29.50412,?
1, 0.2228668, 0.02356559, 0, 0.21417, 0.04628831,68.90247,80.81829,59.2547,69.72463,36.7971,52.1432,58.87629,32.55708,40.02984,28.39283,?
1, 0.2075585, 0.02560306, 0, 0.2067155, 0.04426491,69.8904,83.14559,62.80718,73.49179,36.28606,50.48521,58.17367,31.12716,40.60242,28.68494,?
1, 0.1742966, 0.0219875, 0, 0.2083684, 0.04475659,69.08334,82.93375,61.69532,72.71497,33.56952,50.43927,58.5558,34.22477,42.26168,28.55425,?
1, 0.1792169, 0.02319342, 0, 0.1983927, 0.04646933,70.65444,84.60921,64.46797,74.73789,36.80136,47.90246,56.89134,28.65606,40.07318,28.61674,?
1, 0.1700652, 0.02131301, 0, 0.1988055, 0.04261208,69.6605,84.65059,64.52298,74.58367,35.86129,50.08892,58.5819,31.75861,40.71926,28.26447,?
1, 0.1418756, 0.02518511, 0, 0.1591539, 0.02056456,68.05746,83.6787,66.25791,77.06561,36.23553,47.64253,59.9092,27.58024,40.56723,28.86524,?
1, 0.1723863, 0.0238986, 0, 0.1845343, 0.04149085,67.81139,82.02538,62.4306,72.42052,36.82697,50.62019,60.22315,30.87712,40.26559,27.71581,?
1, 0.1689719, 0.01693523, 0, 0.1783489, 0.01430732,70.02239,83.06254,63.36406,75.93115,38.69757,50.24751,59.18037,28.46383,38.96191,30.47213,?
1, 0.1505492, 0.03052938, 0, 0, 0.04501355,66.45788,79.56083,67.03183,70.79542,34.35227,31.54522,58.86209,12.86367,41.16465,34.76359,?
1, 0.1578832, 0.02831268, 0, 0, 0.01936114,67.48744,81.34106,67.4341,73.25529,38.48863,32.97083,57.55052,13.94994,38.19031,35.17622,?
1, 0.1844252, 0.02113044, 0, 0, 0.03830391,67.70737,82.79397,67.54288,71.06888,36.99905,29.15246,56.39869,15.65468,37.42602,35.37804,?
1, 0.1750957, 0.02942783, 0, 0, 0.01741302,69.14494,84.39468,70.85704,77.99274,40.99527,35.92665,59.70008,13.59333,38.93726,35.77317,?
1, 0.2239084, 0.0213114, 0, 0, 0.04228657,69.00926,81.98634,68.12836,71.47202,37.10501,29.56733,56.90803,14.10492,38.44201,35.88916,?
1, 0.2147457, 0.01869905, 0, 0, 0.01739836,70.29517,83.09126,68.18205,75.39896,35.4287,34.39903,55.03381,15.96393,39.56419,37.02398,?
1, 0.1905799, 0.02071732, 0, 0, 0.01700127,69.83204,84.06417,70.05621,76.90703,36.70733,33.28041,56.79625,14.32127,39.40063,36.05954,?
1, 0.1816071, 0.02257252, 0, 0, 0.02014685,69.27137,84.17452,68.91222,75.82473,39.48664,33.64963,55.23611,15.63894,37.62601,36.59578,?
