% structure for data mining single hand sign language gestures
@relation SingleHandGestures
@attribute 'NoHands' numeric
@attribute 'thumb_angle' numeric
@attribute 'index_angle' numeric
@attribute 'middle_angle' numeric
@attribute 'ring_angle' numeric
@attribute 'pinky_angle' numeric
@attribute 'Dist_thumb_index' numeric
@attribute 'Dist_thumb_middle' numeric
@attribute 'Dist_thumb_ring' numeric
@attribute 'Dist_thumb_pinky' numeric
@attribute 'Dist_index_middle' numeric
@attribute 'Dist_index_ring' numeric
@attribute 'Dist_index_pinky' numeric
@attribute 'Dist_middle_ring' numeric
@attribute 'Dist_middle_pinky' numeric
@attribute 'Dist_ring_pinky' numeric
@attribute 'class' {c,g,0,1,2,3,4,5,6,7,8,9}
@data
1, 0.01563174, 0.02608907, 0.03479779, 0.02015173, 0.02438915,98.22642,134.9244,156.6922,169.7969,46.14423,81.95751,114.9168,40.25228,81.68408,44.93441,5
1, 0.0144074, 0.02377403, 0.03324771, 0.01898003, 0.0228796,98.31606,134.9153,156.7157,169.8573,46.04373,81.94631,114.9533,40.3144,81.74144,44.93214,5
1, 0.01349229, 0.02280509, 0.03238076, 0.01795733, 0.02174431,98.35069,134.9007,156.7427,169.9151,45.99888,81.97896,114.9991,40.36979,81.78221,44.93358,5
1, 0.0125044, 0.02258283, 0.03239727, 0.0175308, 0.02134794,98.40426,134.8763,156.7711,169.9711,45.88781,81.94824,114.9866,40.42287,81.81725,44.93422,5
1, 0.0118649, 0.02325988, 0.03238273, 0.01740897, 0.02157503,98.41187,134.8027,156.6948,169.9138,45.77279,81.82863,114.8668,40.40154,81.76717,44.90707,5
1, 0.01145601, 0.02387458, 0.03279912, 0.01795602, 0.02274555,98.40407,134.7366,156.6116,169.8433,45.68151,81.71044,114.7619,40.36867,81.72014,44.8753,5
1, 0.01088101, 0.02462816, 0.03330851, 0.0185709, 0.02393979,98.39621,134.6951,156.5318,169.7647,45.58282,81.5518,114.6378,40.29718,81.64935,44.84941,5
1, 0.01007044, 0.02474821, 0.03353012, 0.01910311, 0.02496082,98.39092,134.6741,156.4785,169.7108,45.51465,81.43157,114.5481,40.24109,81.60726,44.84503,5
1, 0.009862781, 0.02544451, 0.03405017, 0.01979905, 0.02606291,98.37022,134.6668,156.416,169.6114,45.47665,81.31195,114.4284,40.1538,81.50145,44.80111,5
1, 0.00981766, 0.02664447, 0.03493047, 0.02060479, 0.0273996,98.3391,134.62,156.3424,169.5133,45.37773,81.18327,114.3299,40.09886,81.42944,44.76516,5
1, 0.009845018, 0.02750039, 0.03626865, 0.02134788, 0.02791661,98.31629,134.6081,156.3257,169.5044,45.35501,81.15569,114.3503,40.05742,81.39475,44.76427,5
1, 0.01014221, 0.02753919, 0.0375495, 0.02227068, 0.02867544,98.27485,134.5786,156.2908,169.4581,45.36592,81.1626,114.3668,40.03408,81.36066,44.7482,5
1, 0.01037294, 0.0262385, 0.03814673, 0.02299428, 0.02915108,98.26185,134.5671,156.2843,169.4548,45.41655,81.24345,114.4581,40.04871,81.36981,44.74182,5
1, 0.01084822, 0.02440536, 0.0394547, 0.02424443, 0.02988046,97.7941,133.884,155.6589,169.1062,45.27732,81.23729,114.6729,40.12317,81.57471,44.87435,5
1, 0.01129937, 0.0235219, 0.04202759, 0.02671766, 0.03175724,97.39511,133.31,155.1472,168.9167,45.18705,81.29552,115.0164,40.20023,81.82703,45.04322,5
1, 0.01120555, 0.02350569, 0.04404569, 0.02896309, 0.03337461,97.22039,133.0483,154.8902,168.8834,45.15603,81.31577,115.2518,40.21122,81.98121,45.16401,5
1, 0.0109607, 0.02365386, 0.04517293, 0.03075331, 0.03452009,97.13892,132.9329,154.7691,168.9292,45.19716,81.37873,115.4571,40.23035,82.13026,45.28062,5
1, 0.01093107, 0.02407926, 0.04604959, 0.0320729, 0.03524691,97.04711,132.7879,154.6283,168.9483,45.21216,81.4221,115.6186,40.26479,82.28699,45.40289,5
1, 0.01100785, 0.02496886, 0.04708433, 0.03339815, 0.03607631,96.89612,132.5992,154.4552,168.9074,45.2604,81.49107,115.7401,40.30922,82.42171,45.50508,5
1, 0.01130837, 0.02610207, 0.04785907, 0.03449905, 0.03679794,96.71207,132.3863,154.2544,168.829,45.35656,81.59629,115.8504,40.35701,82.53924,45.59343,5
1, 0.01165116, 0.02766615, 0.04842812, 0.03528661, 0.03732198,96.474,132.126,154.0021,168.6611,45.48115,81.70439,115.888,40.39656,82.59993,45.63748,5
1, 0.01174384, 0.02897561, 0.04742527, 0.03514981, 0.03685784,96.24471,131.8876,153.736,168.4746,45.69934,81.85945,115.9106,40.43105,82.66012,45.69862,5
1, 0.01149803, 0.03135622, 0.04646289, 0.03475893, 0.03663874,96.19474,131.8406,153.6668,168.4646,45.98552,82.07549,115.9154,40.4783,82.69992,45.75158,5
1, 0.01100361, 0.03541267, 0.04627681, 0.03420478, 0.03626084,96.28309,131.979,153.8411,168.657,46.36829,82.44244,115.9758,40.5831,82.73605,45.78046,5
1, 0.01063955, 0.03912687, 0.04586005, 0.03368783, 0.03647947,96.3184,132.054,153.9555,168.7719,46.67348,82.76936,116.0455,40.70853,82.79034,45.78854,5
1, 0.009817243, 0.04317844, 0.0457027, 0.03348368, 0.03669941,96.3887,132.2572,154.2711,169.0882,47.11103,83.29694,116.3147,40.92904,82.97878,45.84518,5
1, 0.009119034, 0.04722732, 0.04549086, 0.03266048, 0.03657258,96.29041,132.256,154.373,169.192,47.39332,83.65204,116.4493,41.1051,83.11816,45.89491,5
1, 0.008457839, 0.04960352, 0.04540694, 0.03200674, 0.03630263,96.19131,132.2379,154.4465,169.2455,47.57961,83.91998,116.5475,41.24833,83.20527,45.90526,5
1, 0.007802606, 0.05152422, 0.04532295, 0.03143847, 0.03605258,96.09344,132.2649,154.5779,169.2924,47.79648,84.20739,116.5882,41.39013,83.23103,45.86188,5
1, 0.006875038, 0.05395639, 0.0447408, 0.03062749, 0.03548306,96.03807,132.4702,154.8841,169.4939,48.2695,84.70653,116.7617,41.52339,83.25019,45.83188,5
1, 0.005700648, 0.05541211, 0.04346836, 0.02978837, 0.03492397,96.15833,132.8425,155.3585,169.8456,48.84385,85.28976,116.9608,41.69465,83.30588,45.79316,5
1, 0.004830301, 0.05475765, 0.0428642, 0.02904487, 0.03482395,96.15325,132.9176,155.5475,169.931,48.9802,85.51073,116.9834,41.83369,83.33282,45.73116,5
1, 0.00392735, 0.05336326, 0.04233867, 0.02820003, 0.03460371,96.1087,132.8685,155.5922,169.855,48.90334,85.47643,116.7618,41.91243,83.28143,45.65227,5
1, 0.006374776, 0.05816531, 0.04652071, 0.03100705, 0.03488094,95.14049,132.1965,155.1067,169.0301,48.86914,85.48428,116.3157,42.00659,82.92178,45.21155,5
1, 0.009263396, 0.07019401, 0.05136061, 0.03360385, 0.0362078,94.1074,131.4263,154.4702,168.0884,48.80832,85.35549,115.7031,42.02329,82.50583,44.797,5
1, 0.01266569, 0.08580756, 0.0570991, 0.03690153, 0.03868723,93.03908,130.5833,153.7176,167.1105,48.66404,85.09148,115.0648,41.97868,82.12128,44.45802,5
1, 0.01701605, 0.1018273, 0.06348324, 0.04053056, 0.04171383,91.95962,129.6748,152.8735,166.1172,48.48621,84.80646,114.5282,41.9102,81.79565,44.18969,5
1, 0.01688087, 0.1047435, 0.05886722, 0.03796148, 0.04036427,91.94753,129.8228,152.8738,166.0929,48.5811,84.66562,114.4436,41.77646,81.75663,44.17532,5
1, 0.01704603, 0.1028616, 0.05493581, 0.03583533, 0.03877753,92.02863,129.9625,152.8191,166.0273,48.70343,84.50358,114.3356,41.56642,81.62573,44.14026,5
1, 0.01701272, 0.09764731, 0.05100524, 0.03382516, 0.03688407,92.19134,130.0856,152.7248,165.9569,48.87651,84.39124,114.29,41.34216,81.49206,44.12089,5
1, 0.01742363, 0.09378231, 0.04854774, 0.03271925, 0.03618169,92.31066,130.1199,152.555,165.8197,48.89463,84.15482,114.1759,41.097,81.32675,44.09166,5
1, 0.01779443, 0.09000969, 0.04710078, 0.03235346, 0.03616214,92.56546,130.263,152.479,165.7688,48.85189,83.84107,113.9976,40.8092,81.10476,44.04756,5
1, 0.01785207, 0.08490449, 0.04643196, 0.03252101, 0.03668046,92.89507,130.4333,152.4495,165.7717,48.63875,83.42276,113.7993,40.52007,80.88564,44.01063,5
1, 0.01765442, 0.07778203, 0.045928, 0.03288794, 0.03732872,93.19823,130.5547,152.4084,165.795,48.36354,83.03677,113.7193,40.28276,80.75525,44.01716,5
1, 0.01711136, 0.07199764, 0.04566169, 0.03332621, 0.03789169,93.52952,130.7026,152.4388,165.9209,48.0899,82.6991,113.6852,40.10888,80.71545,44.07396,5
1, 0.01608324, 0.06692088, 0.04537237, 0.03385729, 0.0385446,93.87569,130.8948,152.5439,166.1267,47.88733,82.45,113.7018,39.98594,80.73831,44.16092,5
1, 0.01484847, 0.06383216, 0.04535329, 0.03427583, 0.0389089,94.11674,131.0101,152.5768,166.2391,47.6897,82.16201,113.6009,39.85424,80.72402,44.23472,5
1, 0.01341921, 0.06036675, 0.04514062, 0.03452194, 0.03907877,94.3382,131.0636,152.5533,166.2757,47.42384,81.81772,113.4163,39.72985,80.6822,44.28159,5
1, 0.01220733, 0.05681789, 0.04478335, 0.03473854, 0.0391472,94.55808,131.0598,152.4893,166.2646,47.13244,81.48359,113.2092,39.6363,80.6254,44.28788,5
1, 0.01118863, 0.05281597, 0.04423261, 0.03505599, 0.03916669,94.79175,131.0778,152.438,166.26,46.97258,81.27301,113.0602,39.55198,80.55001,44.27697,5
1, 0.01069063, 0.05034268, 0.04480571, 0.03611314, 0.04036582,94.99422,131.1363,152.4483,166.32,46.76362,81.05278,112.9795,39.47636,80.52668,44.30688,5
1, 0.01000571, 0.04840422, 0.04480439, 0.03694689, 0.04130375,95.20197,131.315,152.6001,166.5126,46.81652,81.10786,113.0965,39.46077,80.56432,44.3551,5
1, 0.009595871, 0.04803252, 0.04541707, 0.03800088, 0.04241872,95.19776,131.4198,152.7084,166.6343,47.05313,81.32331,113.2744,39.47376,80.61646,44.40926,5
1, 0.009605646, 0.04708701, 0.04565603, 0.03873825, 0.0433833,95.11485,131.4113,152.7052,166.6391,47.26695,81.53905,113.4394,39.49968,80.65663,44.44333,5
1, 0.009495378, 0.04703707, 0.04621726, 0.03968501, 0.04448569,95.0304,131.3774,152.6756,166.6728,47.42979,81.70964,113.6308,39.51604,80.73264,44.51257,5
1, 0.01012146, 0.04835415, 0.04837406, 0.04174626, 0.04638135,94.71882,131.163,152.4591,166.516,47.52994,81.79335,113.7647,39.48544,80.7583,44.56625,5
1, 0.01106632, 0.04955935, 0.05045855, 0.04381007, 0.0482409,94.2813,130.7967,152.0911,166.2093,47.56203,81.82595,113.8729,39.46008,80.78793,44.61326,5
1, 0.01174045, 0.05107176, 0.05199623, 0.04513711, 0.04966533,93.77979,130.3682,151.6642,165.7779,47.50987,81.77014,113.8424,39.43461,80.76586,44.61547,5
1, 0.0128389, 0.0544821, 0.05426741, 0.04652399, 0.05126089,93.18541,129.8568,151.2178,165.3132,47.44532,81.76784,113.8096,39.47562,80.75735,44.58445,5
1, 0.01430309, 0.05851108, 0.05675077, 0.04804939, 0.05280674,92.43163,129.1892,150.5896,164.6222,47.36981,81.69764,113.6484,39.47912,80.66563,44.50197,5
1, 0.01618254, 0.06310618, 0.06016177, 0.05025923, 0.05547696,91.64848,128.5058,149.9583,163.8872,47.21959,81.57639,113.4379,39.48456,80.54985,44.3964,5
1, 0.01889753, 0.06921482, 0.06400996, 0.05271065, 0.05784935,90.66311,127.6907,149.2406,163.0557,47.24946,81.66428,113.3199,39.56159,80.45396,44.26211,5
1, 0.02108133, 0.07506043, 0.06670427, 0.05394101, 0.05877572,89.71973,126.895,148.5861,162.2818,47.29436,81.81313,113.2101,39.70898,80.40859,44.12997,5
1, 0.0225485, 0.08108675, 0.06821424, 0.05405301, 0.05851495,88.87769,126.1989,148.0243,161.5818,47.3357,81.92676,113.0187,39.85287,80.34164,43.98338,5
1, 0.05969828, 0.1014999, 0.07338536, 0.08777022, 0.06748283,89.41241,127.1696,146.8318,160.2348,46.86555,79.03198,110.7479,38.3163,78.8196,42.86539,5
1, 0.06591737, 0.1013272, 0.07923937, 0.09246492, 0.07407528,87.72379,124.9669,145.2933,158.6098,46.30574,79.49133,110.9582,39.10805,79.28474,42.75049,5
1, 0.05411851, 0.09967709, 0.07135308, 0.07900488, 0.06608474,87.49063,124.7528,145.8092,159.0884,46.61526,80.40197,111.332,39.6993,79.67654,42.85554,5
1, 0.04297411, 0.1005354, 0.06580257, 0.06854022, 0.0598368,87.80567,125.1427,146.7435,159.9979,46.97491,81.25302,111.7813,40.19908,80.06499,43.00817,5
1, 0.03310859, 0.1023415, 0.06179732, 0.06023067, 0.05510163,88.25948,125.6712,147.7316,160.9639,47.28373,81.99104,112.1548,40.65419,80.41789,43.15226,5
1, 0.02717519, 0.1023095, 0.05923462, 0.05345565, 0.05139828,88.57472,125.956,148.4512,161.6484,47.47717,82.70055,112.5484,41.14552,80.77023,43.26289,5
1, 0.0219444, 0.1029475, 0.05772543, 0.04834896, 0.04851049,88.94214,126.3055,149.1493,162.2933,47.55508,83.18816,112.7893,41.53965,81.03814,43.33499,5
1, 0.01862276, 0.1041815, 0.05695987, 0.04457927, 0.04638797,89.08686,126.3613,149.4789,162.5717,47.50863,83.47436,112.8485,41.85379,81.20441,43.35856,5
1, 0.0163098, 0.1063263, 0.05685788, 0.04215932, 0.04512173,89.24273,126.4319,149.7577,162.8462,47.52576,83.7325,112.926,42.09962,81.34562,43.38297,5
1, 0.01469159, 0.1077998, 0.05631292, 0.03998125, 0.04393983,89.48307,126.7017,150.161,163.2729,47.66816,84.04929,113.1724,42.27977,81.53086,43.47959,5
1, 0.01386482, 0.110217, 0.0569756, 0.03891349, 0.0434081,89.7263,126.966,150.5446,163.719,47.77949,84.31498,113.4455,42.42115,81.71032,43.57393,5
1, 0.01335102, 0.1123025, 0.05772996, 0.03830194, 0.0432601,89.89336,127.1405,150.7977,164.0078,47.86014,84.47388,113.5795,42.49861,81.79093,43.61201,5
1, 0.01236576, 0.1114052, 0.0568288, 0.03703165, 0.04229236,90.25785,127.4547,151.0911,164.3514,47.89048,84.50104,113.6796,42.47707,81.82739,43.65612,5
1, 0.01162845, 0.1082662, 0.05559492, 0.03583723, 0.04121935,90.74181,127.9342,151.5392,164.9003,48.01812,84.6698,114.0304,42.47983,81.98759,43.79386,5
1, 0.01190674, 0.1074808, 0.05574387, 0.03565502, 0.04077911,90.87643,128.0478,151.6196,165.0723,47.98026,84.60816,114.1493,42.42424,82.06944,43.89362,5
1, 0.01262325, 0.10623, 0.05565023, 0.03548372, 0.04012543,90.87128,128.0407,151.5054,165.0019,47.91325,84.39249,114.0695,42.25334,81.99992,43.93866,5
1, 0.0133419, 0.1047332, 0.0557158, 0.03549433, 0.03957105,90.73273,127.89,151.2312,164.7765,47.84391,84.14089,113.9404,42.05068,81.88429,43.96212,5
1, 0.01375282, 0.1032307, 0.05617869, 0.03642011, 0.04046333,90.96375,128.1513,151.3517,164.9949,47.8222,83.98972,114.0667,41.85849,81.89385,44.08768,5
1, 0.01451743, 0.1010714, 0.05611223, 0.03711367, 0.04158115,91.16338,128.3217,151.3611,165.0901,47.72459,83.77644,114.1528,41.65969,81.88078,44.18975,5
1, 0.01459354, 0.0970965, 0.05490297, 0.03677791, 0.04157287,91.52309,128.5786,151.4496,165.247,47.57944,83.525,114.1854,41.46566,81.84196,44.2612,5
1, 0.01396424, 0.0919708, 0.05317342, 0.03613985, 0.04114932,92.01025,128.9408,151.6645,165.5397,47.53713,83.3959,114.2885,41.32306,81.84919,44.34342,5
1, 0.01344126, 0.09036589, 0.05250549, 0.03586173, 0.04116166,92.36841,129.2369,151.8149,165.7693,47.2852,83.01577,114.2398,41.10876,81.82769,44.44656,5
1, 0.0130955, 0.08727932, 0.05204976, 0.03605378, 0.04177648,92.59245,129.397,151.8587,165.8639,47.07805,82.71712,114.1968,40.93934,81.7909,44.50798,5
1, 0.0134052, 0.08618772, 0.05331218, 0.03740907, 0.04318058,92.48921,129.2999,151.6481,165.673,46.86518,82.36134,114.0406,40.72496,81.66132,44.51968,5
1, 0.01395726, 0.08484364, 0.05443233, 0.03873754, 0.04442495,92.20882,129.0491,151.2929,165.315,46.73313,82.09698,113.907,40.53577,81.50704,44.48877,5
1, 0.01438355, 0.08363402, 0.05543697, 0.03997236, 0.04526418,91.91938,128.7776,150.9028,164.9072,46.62989,81.81987,113.7104,40.33251,81.31189,44.42545,5
1, 0.01467353, 0.08220088, 0.05600739, 0.0410164, 0.04615593,91.69044,128.598,150.6101,164.5774,46.59498,81.63297,113.5733,40.16155,81.14112,44.36781,5
1, 0.01478076, 0.08107769, 0.05721629, 0.04255706, 0.04807591,91.60705,128.5199,150.4877,164.4546,46.47945,81.47712,113.5315,40.0793,81.10183,44.37406,5
1, 0.01508218, 0.07977343, 0.05828118, 0.04404569, 0.04991841,91.60166,128.5455,150.4841,164.4478,46.48681,81.47164,113.5943,40.03693,81.09159,44.3874,5
1, 0.01513392, 0.07931834, 0.05854672, 0.04494226, 0.05077147,91.77757,128.7543,150.6564,164.6171,46.61691,81.53649,113.6333,40.0028,81.06297,44.37566,5
1, 0.01435179, 0.07941562, 0.0579319, 0.04505014, 0.05111563,92.25913,129.2832,151.1288,165.1002,46.65881,81.53155,113.7482,39.95554,81.10926,44.4272,5
1, 0.01372111, 0.08024961, 0.05819243, 0.04570961, 0.05215818,92.82268,129.84,151.6093,165.5912,46.49012,81.30499,113.7282,39.85309,81.11874,44.48173,5
1, 0.0132826, 0.08121872, 0.05914485, 0.04743242, 0.05448645,93.57452,130.582,152.2541,166.2834,46.34209,81.11726,113.849,39.74129,81.18446,44.58563,5
1, 0.01323628, 0.08452141, 0.06286216, 0.05149955, 0.05902112,94.31392,131.3294,152.9207,167.0197,46.13544,80.88223,113.9858,39.62294,81.26979,44.70156,5
1, 0.01142168, 0.08578849, 0.06511116, 0.05471265, 0.06185538,95.5497,132.5818,154.0736,168.2825,46.08071,80.76527,114.2478,39.51114,81.40877,44.85439,5
1, 0.008484423, 0.08510387, 0.06505203, 0.05335629, 0.05984592,97.15416,134.2187,155.8086,170.0747,46.0307,80.93561,114.7599,39.63203,81.73891,45.03934,5
1, 0.00573951, 0.08088189, 0.06266403, 0.05095887, 0.05734539,98.87987,135.9265,157.5913,171.9489,45.94806,81.1328,115.4117,39.78588,82.16036,45.26339,5
1, 0.003787398, 0.07641441, 0.0601666, 0.04913062, 0.05585676,100.7037,137.7482,159.4532,173.9063,45.91805,81.34094,116.0818,39.93214,82.60954,45.51257,5
1, 0.0009772182, 0.07280552, 0.06031692, 0.05132103, 0.05717802,102.8674,139.8614,161.4621,176.1254,45.8797,81.41389,116.7597,39.91471,82.92289,45.70293,5
1, 0.0002804399, 0.06860441, 0.05820048, 0.05204272, 0.05641031,104.4657,141.5089,162.9622,177.8351,45.98727,81.56608,117.4697,39.89161,83.25222,45.91713,5
1, 2.563E-06, 0.06468725, 0.05608577, 0.05300832, 0.05553609,106.054,143.1824,164.4294,179.4677,46.12397,81.67972,118.0976,39.80928,83.47875,46.08179,5
1, 0.000351429, 0.06035596, 0.05363047, 0.05413187, 0.05444086,107.6135,144.8689,165.8909,181.0524,46.31855,81.83942,118.7206,39.73983,83.67908,46.21298,5
1, 0.00133276, 0.05541849, 0.051247, 0.05554628, 0.05295897,109.2146,146.5992,167.3233,182.5164,46.5275,81.92437,119.1361,39.59635,83.67931,46.22874,5
1, 0.00320828, 0.05019033, 0.04790628, 0.05541801, 0.05095726,111.0174,148.5355,169.0269,184.073,46.66072,82.03118,119.3763,39.59859,83.654,46.12771,5
1, 0.005296111, 0.0448246, 0.04439211, 0.05518752, 0.05003357,112.5821,150.2555,170.5141,185.3813,46.85143,82.19092,119.5786,39.62569,83.60382,46.02339,5
1, 0.006878614, 0.04060006, 0.04203701, 0.056472, 0.05154097,113.8326,151.6611,171.675,186.3459,47.05181,82.33353,119.6561,39.66876,83.46771,45.86163,5
1, 0.008475125, 0.03809589, 0.04034823, 0.0598343, 0.05611521,115.1147,153.1352,172.7867,187.2173,47.29995,82.43761,119.5832,39.71418,83.18195,45.6176,5
1, 0.009702325, 0.0364517, 0.03908873, 0.06385285, 0.06298923,115.9885,154.1911,173.4098,187.6476,47.53069,82.48678,119.4014,39.78996,82.83483,45.37504,5
1, 0.01108426, 0.03428268, 0.037525, 0.06727731, 0.07097793,116.6166,155.0273,173.7737,187.8053,47.80937,82.64478,119.2162,40.00251,82.4712,45.11255,5
1, 0.01167309, 0.03272414, 0.0363903, 0.07170349, 0.08125913,116.8124,155.4322,173.6134,187.5219,48.08818,82.81357,118.9737,40.33121,82.07922,44.86354,5
1, 0.01267052, 0.03063488, 0.03454238, 0.07617825, 0.09065288,116.9243,155.7424,173.3272,187.2447,48.37725,83.11226,118.8835,40.90512,81.84087,44.74402,5
1, 0.01357484, 0.02872515, 0.03306901, 0.08208203, 0.1007814,116.7909,155.7865,172.692,186.7,48.65633,83.47051,118.784,41.67046,81.62541,44.62214,5
